IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTCO,number_of_nodes: 128!N!block_size: 16!N!,31.795788133333335,1.1260706228504531,0.20559142715969517,0.006465995631168581,31.392828936100333,32.19874733056634
KOMPACTCO,number_of_nodes: 128!N!block_size: 32!N!,28.942387266666664,2.9795192415079317,0.5439832996981924,0.018795384592365856,27.876179999258206,30.008594534075122
KOMPACTCO,number_of_nodes: 128!N!block_size: 64!N!,70.18354303333332,5.182281320108399,0.9461507927870069,0.01348109188984143,68.32908747947079,72.03799858719586
KOMPACTCO,number_of_nodes: 256!N!block_size: 16!N!,134.96787846666663,12.04106111153301,2.198386929028286,0.016288223198019872,130.65904008577118,139.27671684756208
KOMPACTCO,number_of_nodes: 256!N!block_size: 32!N!,102.64855266666667,4.100127088830653,0.7485773650635121,0.007292624646100827,101.1813410311422,104.11576430219115
KOMPACTCO,number_of_nodes: 256!N!block_size: 64!N!,159.70138286666668,10.97246387600139,2.0032886587655097,0.012543965636403025,155.77493709548628,163.62782863784707
KOMPACTCO,number_of_nodes: 512!N!block_size: 16!N!,1074.7402121333334,16.358639443872175,2.9866652778341853,0.002778964855056206,1068.8863481887784,1080.5940760778885
KOMPACTCO,number_of_nodes: 512!N!block_size: 32!N!,403.47796023333325,24.32473619864645,4.441068907120375,0.011006967777253764,394.77346517537734,412.18245529128916
KOMPACTCO,number_of_nodes: 512!N!block_size: 64!N!,436.99774489999993,10.878034582209736,1.9860483073325192,0.0045447564215394184,433.1050902176282,440.8903995823717
KOMPACTCO,number_of_nodes: 1024!N!block_size: 16!N!,14948.185444366665,73.00770891634825,13.329323015084995,8.917017429769878E-4,14922.059971257098,14974.310917476232
KOMPACTCO,number_of_nodes: 1024!N!block_size: 32!N!,3007.5181730666673,33.66428930892456,6.14623021229266,0.002043621969547586,2995.471561850574,3019.5647842827607
KOMPACTCO,number_of_nodes: 1024!N!block_size: 64!N!,1477.1532160333336,21.858699877151945,3.9908343334838414,0.0027017064243346467,1469.3311807397054,1484.9752513269618
KOMPACTAC,number_of_nodes: 128!N!block_size: 16!N!,29.96474683333333,1.2428469476288224,0.22691176958091594,0.0075726242855653015,29.519999764954733,30.409493901711926
KOMPACTAC,number_of_nodes: 128!N!block_size: 32!N!,28.393143533333326,4.014850997332965,0.7330081520871261,0.02581637891650075,26.95644755524256,29.829839511424094
KOMPACTAC,number_of_nodes: 128!N!block_size: 64!N!,69.50733,5.759412944464668,1.0515201292235157,0.015128190497657092,67.4463505467219,71.56830945327809
KOMPACTAC,number_of_nodes: 256!N!block_size: 16!N!,130.33638396666666,6.804218408974216,1.2422746362623633,0.00953129585503978,127.90152567959242,132.7712422537409
KOMPACTAC,number_of_nodes: 256!N!block_size: 32!N!,97.64463366666668,4.105796350942225,0.7496124259778181,0.007676944424173882,96.17539331175016,99.1138740215832
KOMPACTAC,number_of_nodes: 256!N!block_size: 64!N!,152.71722786666666,8.862989614261837,1.6181531128884064,0.01059574702535311,149.5456477654054,155.88880796792793
KOMPACTAC,number_of_nodes: 512!N!block_size: 16!N!,1135.0391130666662,15.653130647933587,2.8578575838162275,0.0025178494299591347,1129.4377122023864,1140.640513930946
KOMPACTAC,number_of_nodes: 512!N!block_size: 32!N!,397.3994380000001,15.481685639233723,2.826556150937366,0.0071126324817232505,391.85938794416285,402.93948805583733
KOMPACTAC,number_of_nodes: 512!N!block_size: 64!N!,452.8992470333333,8.317059389916968,1.518480346655893,0.0033527994506560373,449.9230255538878,455.87546851277887
KOMPACTAC,number_of_nodes: 1024!N!block_size: 16!N!,16344.901154899999,172.7480669899739,31.539337685274088,0.001929613240629417,16283.084053036862,16406.718256763135
KOMPACTAC,number_of_nodes: 1024!N!block_size: 32!N!,3144.003523233333,21.676253029792818,3.957524248869076,0.0012587531214974937,3136.2467757055497,3151.7602707611163
KOMPACTAC,number_of_nodes: 1024!N!block_size: 64!N!,1553.698548533333,39.18969143842507,7.155026007497497,0.004605157167876439,1539.674697558638,1567.722399508028
