IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTCO,number_of_nodes: 128!N!block_size: 16!N!,37.5405964,5.104055346374918,0.9318687493214621,0.024822960706118728,35.71413365132993,39.367059148670066
KOMPACTCO,number_of_nodes: 128!N!block_size: 32!N!,29.773386933333335,0.6772862318306089,0.12365498235376597,0.004153205096573202,29.531023167919955,30.015750698746714
KOMPACTCO,number_of_nodes: 128!N!block_size: 64!N!,75.84848936666666,1.8073121907283993,0.3299685517720078,0.004350364186910491,75.20175100519351,76.4952277281398
KOMPACTCO,number_of_nodes: 192!N!block_size: 16!N!,127.02817610000002,1.157791624304095,0.21138286317396646,0.0016640628060939813,126.61386568817905,127.442486511821
KOMPACTCO,number_of_nodes: 192!N!block_size: 32!N!,77.8511144,1.146341352878219,0.20929233919079673,0.0026883666445087747,77.44090141518603,78.26132738481397
KOMPACTCO,number_of_nodes: 192!N!block_size: 64!N!,100.64340746666667,2.087274192316492,0.3810823862767063,0.0037864614868382876,99.89648598956433,101.39032894376902
KOMPACTCO,number_of_nodes: 256!N!block_size: 16!N!,325.71751483333327,2.5645689191036514,0.4682240824232371,0.001437515826137944,324.79979563178375,326.6352340348828
KOMPACTCO,number_of_nodes: 256!N!block_size: 32!N!,184.78124886666663,1.718929278790941,0.31383211358329494,0.001698398054500368,184.16613792404337,185.3963598092899
KOMPACTCO,number_of_nodes: 256!N!block_size: 64!N!,196.01874556666664,2.3445698866023426,0.4280579381798108,0.0021837602161076317,195.1797520078342,196.85773912549908
RIKER,number_of_nodes: 128!N!block_size: 16!N!,39.97827900000001,3.2837951649247294,0.5995362286852238,0.014996549218269845,38.803187991776966,41.15337000822305
RIKER,number_of_nodes: 128!N!block_size: 32!N!,23.539079499999996,0.5629745648866935,0.10278462283003262,0.0043665523467063625,23.337621639253133,23.74053736074686
RIKER,number_of_nodes: 128!N!block_size: 64!N!,39.13452136666667,2.2853685662381946,0.4172493053139662,0.010661924325190896,38.3167127282513,39.95233000508204
RIKER,number_of_nodes: 192!N!block_size: 16!N!,144.56986623333333,1.469098922121094,0.2682195396174161,0.0018552935449529593,144.0441559356832,145.09557653098346
RIKER,number_of_nodes: 192!N!block_size: 32!N!,79.42350433333334,1.1859658424011328,0.2165267481045724,0.0027262300992893615,78.99911190704837,79.84789675961831
RIKER,number_of_nodes: 192!N!block_size: 64!N!,70.37219216666668,0.4704435769242108,0.08589085303826903,0.001220522629660997,70.20384609471166,70.54053823862169
RIKER,number_of_nodes: 256!N!block_size: 16!N!,396.6582626333333,2.569905158648345,0.4691983420135304,0.001182878024268594,395.7386338829868,397.57789138367986
RIKER,number_of_nodes: 256!N!block_size: 32!N!,191.46974869999997,1.2390842177815236,0.2262247922425281,0.0011815171523360762,191.02634810720463,191.9131492927953
RIKER,number_of_nodes: 256!N!block_size: 64!N!,153.80731190000003,0.7418477047218839,0.13544224070320252,8.805968912015196E-4,153.54184510822176,154.0727786917783
AKKATYPED,number_of_nodes: 128!N!block_size: 16!N!,91.64899958064515,50.66521734105896,9.09974166279309,0.09928904520977241,73.8135059215707,109.48449323971961
AKKATYPED,number_of_nodes: 128!N!block_size: 32!N!,49.35179973333333,6.763978376262658,1.2349278450520746,0.02502295461816717,46.93134115703126,51.7722583096354
AKKATYPED,number_of_nodes: 128!N!block_size: 64!N!,64.12181176666667,2.2469470000225007,0.4102345191436282,0.006397737491205545,63.317752109145154,64.92587142418817
AKKATYPED,number_of_nodes: 192!N!block_size: 16!N!,248.45398710000006,11.235629847877165,2.0513359718202206,0.008256401902677376,244.43336859523242,252.4746056047677
AKKATYPED,number_of_nodes: 192!N!block_size: 32!N!,157.12392186666662,5.16212187906347,0.9424701992513392,0.005998260405255844,155.276680276134,158.97116345719925
AKKATYPED,number_of_nodes: 192!N!block_size: 64!N!,138.10395213333328,3.4863683553242204,0.6365208639944205,0.004608998179718186,136.8563712399042,139.35153302676235
AKKATYPED,number_of_nodes: 256!N!block_size: 16!N!,663.7229378333333,9.33504102690562,1.7043375152241327,0.002567844831139627,660.3824363034939,667.0634393631726
AKKATYPED,number_of_nodes: 256!N!block_size: 32!N!,390.6621406666666,5.078992946543978,0.9272930020772556,0.0023736443989551335,388.84464638259516,392.479634950738
AKKATYPED,number_of_nodes: 256!N!block_size: 64!N!,334.61615620000003,22.456749985857048,4.100022845169241,0.01225291358232762,326.58011142346834,342.65220097653173
KOMPICSSC2,number_of_nodes: 128!N!block_size: 16!N!,77.37668280555557,46.41349285915304,7.735582143192173,0.09997303919879032,62.21494180489891,92.53842380621224
KOMPICSSC2,number_of_nodes: 128!N!block_size: 32!N!,38.7539716,5.986014970063211,1.092891809555744,0.02820076922272772,36.611903653270744,40.896039546729256
KOMPICSSC2,number_of_nodes: 128!N!block_size: 64!N!,40.095682000000004,2.9068208502894795,0.5307104501099651,0.013236099840126551,39.05548951778447,41.135874482215534
KOMPICSSC2,number_of_nodes: 192!N!block_size: 16!N!,206.98155076666666,28.778386343476566,5.25419045630691,0.025384825057331008,196.6833374723051,217.2797640610282
KOMPICSSC2,number_of_nodes: 192!N!block_size: 32!N!,112.0099929333333,5.951229850112166,1.0865409446015073,0.009700392939478181,109.88037268191434,114.13961318475225
KOMPICSSC2,number_of_nodes: 192!N!block_size: 64!N!,96.77977100000001,4.766565016606817,0.8702517271368468,0.008992082933703642,95.07407761481178,98.48546438518824
KOMPICSSC2,number_of_nodes: 256!N!block_size: 16!N!,737.2099846,5.924686449431929,1.0816948048330195,0.0014672818158043969,735.0898627825272,739.3301064174727
