IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
RIKER,number_of_chameneos: 2!N!number_of_meetings: 100000!N!,5102.452431033333,40.468899368631675,7.388576353868714,0.0014480441422503184,5087.97082137975,5116.934040686915
RIKER,number_of_chameneos: 3!N!number_of_meetings: 100000!N!,3003.698231199999,52.84293810020774,9.647756400777656,0.003211959277588051,2984.788628654475,3022.6078337455233
RIKER,number_of_chameneos: 4!N!number_of_meetings: 100000!N!,1318.7511393666668,17.54710338714477,3.203648114671499,0.0024293045283813428,1312.4719890619108,1325.030289671423
RIKER,number_of_chameneos: 5!N!number_of_meetings: 100000!N!,1155.3725635333333,5.04870697852493,0.9217635661239514,7.978063485470312E-4,1153.5659069437304,1157.1792201229362
RIKER,number_of_chameneos: 6!N!number_of_meetings: 100000!N!,869.7218392666667,3.8329441977756393,0.6997966662600867,8.046212417180904E-4,868.350237800797,871.0934407325365
RIKER,number_of_chameneos: 7!N!number_of_meetings: 100000!N!,770.5997087000002,2.6686520574827286,0.4872269766719546,6.322698687414577E-4,769.6447438257231,771.5546735742772
RIKER,number_of_chameneos: 8!N!number_of_meetings: 100000!N!,625.2665201000001,1.8959183685307848,0.34614575254423446,5.535971324498146E-4,624.5880744250134,625.9449657749868
RIKER,number_of_chameneos: 16!N!number_of_meetings: 100000!N!,220.33461773333332,2.6740796841634777,0.488217921194209,0.0022158021568135498,219.37771060779266,221.29152485887397
AKKATYPED,number_of_chameneos: 2!N!number_of_meetings: 100000!N!,170.37347226666668,2.932757507430684,0.5354458141708035,0.003142776906798786,169.3239984708919,171.42294606244147
AKKATYPED,number_of_chameneos: 3!N!number_of_meetings: 100000!N!,148.74540299999998,2.340923353442764,0.4273921753570802,0.0028733135057429655,147.9077143363001,149.58309166369986
AKKATYPED,number_of_chameneos: 4!N!number_of_meetings: 100000!N!,90.35604556666667,1.74303039171428,0.3182323546529923,0.0035219818735669826,89.7323101515468,90.97978098178653
AKKATYPED,number_of_chameneos: 5!N!number_of_meetings: 100000!N!,74.28021183333334,0.8703656856041873,0.15890630642795425,0.0021392818155190675,73.96875547273454,74.59166819393214
AKKATYPED,number_of_chameneos: 6!N!number_of_meetings: 100000!N!,70.07927013333332,0.9683762865274028,0.17680051209471487,0.0025228646325558607,69.73274112962768,70.42579913703896
AKKATYPED,number_of_chameneos: 7!N!number_of_meetings: 100000!N!,72.38023266666666,1.123315953672854,0.2050884956773501,0.002833487654313658,71.97825921513905,72.78220611819427
AKKATYPED,number_of_chameneos: 8!N!number_of_meetings: 100000!N!,69.75030386666666,0.9564512481691145,0.17462330792539857,0.0025035490635167,69.40804218313288,70.09256555020043
AKKATYPED,number_of_chameneos: 16!N!number_of_meetings: 100000!N!,69.36667046666666,0.649306084067617,0.1185465296563932,0.001708983995611543,69.13431926854012,69.5990216647932
KOMPACTMIX,number_of_chameneos: 2!N!number_of_meetings: 100000!N!,126.96144483333335,2.5291632520971064,0.4617599215955701,0.0036370090321651448,126.05639538700603,127.86649427966066
KOMPACTMIX,number_of_chameneos: 3!N!number_of_meetings: 100000!N!,116.07451693333336,2.8594063233049996,0.5220537814490194,0.0044975744482215465,115.05129152169327,117.09774234497344
KOMPACTMIX,number_of_chameneos: 4!N!number_of_meetings: 100000!N!,88.67887569999999,3.094061717047108,0.5648957989132892,0.006370128110603564,87.57167993412995,89.78607146587004
KOMPACTMIX,number_of_chameneos: 5!N!number_of_meetings: 100000!N!,81.10475236666666,6.902233191298812,1.2601696053450766,0.01553755567427138,78.63481994019031,83.574684793143
KOMPACTMIX,number_of_chameneos: 6!N!number_of_meetings: 100000!N!,71.33428903333333,6.9846330412134,1.2752136908561633,0.0178765879373982,68.83487019925525,73.83370786741142
KOMPACTMIX,number_of_chameneos: 7!N!number_of_meetings: 100000!N!,66.81346819999999,8.69621618151162,1.587704589185118,0.02376324163314603,63.70156720519716,69.92536919480283
KOMPACTMIX,number_of_chameneos: 8!N!number_of_meetings: 100000!N!,66.54746656666666,10.15218291490524,1.8535265301373833,0.027852698618970523,62.914554567597385,70.18037856573592
KOMPACTMIX,number_of_chameneos: 16!N!number_of_meetings: 100000!N!,63.034157699999994,11.89641676438182,2.1719786051115144,0.034457168690167406,58.77707963398143,67.29123576601856
KOMPICSSC2,number_of_chameneos: 2!N!number_of_meetings: 100000!N!,786.2549099666666,9.654153312692722,1.7625991809916766,0.0022417655631128616,782.8002155719229,789.7096043614102
KOMPICSSC2,number_of_chameneos: 3!N!number_of_meetings: 100000!N!,725.6049609666666,10.126299624811699,1.8488009095218225,0.0025479441417528485,721.9813111840037,729.2286107493294
KOMPICSSC2,number_of_chameneos: 4!N!number_of_meetings: 100000!N!,418.9272361333333,4.229194005409564,0.772141652276148,0.0018431402536702006,417.41383849487204,420.4406337717945
KOMPICSSC2,number_of_chameneos: 5!N!number_of_meetings: 100000!N!,399.86166499999996,3.562242852545752,0.6503735885502859,0.001626496474850336,398.5869327664414,401.1363972335585
KOMPICSSC2,number_of_chameneos: 6!N!number_of_meetings: 100000!N!,381.32668910000007,4.838877188678297,0.8834540630787617,0.002316790532453611,379.59511913636567,383.05825906363447
KOMPICSSC2,number_of_chameneos: 7!N!number_of_meetings: 100000!N!,399.11829516666666,3.841564569212439,0.7013705235567562,0.0017572998583386735,397.7436089404954,400.4929813928379
KOMPICSSC2,number_of_chameneos: 8!N!number_of_meetings: 100000!N!,420.85826926666664,2.4486292704485018,0.4470564954640208,0.0010622495222512886,419.98203853555714,421.73449999777614
