IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
AKKA,fib_number: 26!N!,120.3977472,29.686761116125243,5.420036240856346,0.045017754625032935,109.77447616792156,131.02101823207843
AKKA,fib_number: 27!N!,183.65925119999994,13.236487123900535,2.416640859962334,0.01315828548887351,178.92263511447376,188.39586728552612
AKKA,fib_number: 28!N!,297.21394083333337,17.096323699012444,3.1213473801197593,0.010502022117024773,291.09609996829863,303.3317816983681
AKKA,fib_number: 29!N!,489.65379313333335,24.57344389711357,4.48647651267892,0.00916254826490693,480.86029916848264,498.44728709818406
AKKA,fib_number: 30!N!,803.8085304000001,16.11483927431327,2.9421536603705194,0.003660266778839001,798.0419092256739,809.5751515743264
AKKA,fib_number: 31!N!,1521.5438639000001,413.5930509722293,75.51141454829133,0.04962815488916732,1373.5414913853492,1669.546236414651
AKKA,fib_number: 32!N!,2933.1687510333336,651.9859748179825,119.03580852826808,0.04058266626709856,2699.8585663179283,3166.478935748739
AKKATYPED,fib_number: 26!N!,111.07862013333333,23.89528769008364,4.362662695311442,0.03927544913750922,102.52780125052291,119.62943901614375
AKKATYPED,fib_number: 27!N!,168.33995863333334,13.962853812260118,2.54925666670729,0.015143502988853096,163.34341556658705,173.33650170007962
AKKATYPED,fib_number: 28!N!,281.78078106666663,16.24522690785992,2.9659590764082586,0.010525767815607484,275.96750127690643,287.59406085642684
AKKATYPED,fib_number: 29!N!,463.0094536000001,17.693089634332622,3.230301434894936,0.0069767504956510795,456.678062787606,469.3408444123942
AKKATYPED,fib_number: 30!N!,788.0807424333333,20.97291183119966,3.829112302171678,0.004858781716133099,780.5756823210768,795.5858025455898
AKKATYPED,fib_number: 31!N!,1804.4535106000003,595.8033129906403,108.77830478709481,0.06028324040940509,1591.2480332172945,2017.658987982706
AKKATYPED,fib_number: 32!N!,3765.6171173666658,407.223960230231,74.34858299156139,0.019744063369765565,3619.8938947032057,3911.340340030126
KOMPICSSC,fib_number: 26!N!,1978.8453786333332,252.12583863423706,46.03166971662638,0.023261883022117485,1888.6233059887454,2069.067451277921
KOMPICSSC,fib_number: 27!N!,3358.5248742999997,76.54794468204706,13.975678677671599,0.004161255074993148,3331.1325440917635,3385.917204508236
KOMPICSSC,fib_number: 28!N!,5338.135543166665,105.98309855839229,19.349777931574902,0.00362481952267857,5300.2099784207785,5376.061107912552
KOMPICSSC,fib_number: 29!N!,7656.566458133332,630.1258026868317,115.04470539920904,0.015025626176992251,7431.078835550882,7882.054080715782
KOMPICSSC,fib_number: 30!N!,11181.611140633331,794.2165501463844,145.00344001970257,0.012968027433253194,10897.404398194714,11465.817883071948
KOMPICSSC,fib_number: 31!N!,20210.305562233334,925.4415857828903,168.96174406221377,0.00836017761047363,19879.140543871395,20541.470580595273
KOMPICSSC,fib_number: 32!N!,76986.8530503,7441.311071001597,1358.5913103335006,0.017647056042748674,74324.01408204633,79649.69201855366
