IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 1!N!static_only: true!N!,28.189307809999995,38.094900103663484,3.8094900103663485,0.13513953716220564,20.72270738968195,35.65590823031804
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 1!N!static_only: false!N!,27.535317359550557,25.87663115626985,2.7429174167352564,0.09961451981536294,22.159199222749457,32.91143549635166
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 2!N!static_only: true!N!,53.30571576666667,27.838665627646193,5.082621711701845,0.09534853136481339,43.34377721173106,63.267654321602286
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 2!N!static_only: false!N!,48.56439236666667,1.5576975492712377,0.28439536183545727,0.005856046950783201,48.00697745746917,49.121807275864164
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 4!N!static_only: true!N!,97.03063503333334,5.7482490141022495,1.049481883726878,0.010815984903802239,94.97365054122866,99.08761952543801
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 4!N!static_only: false!N!,96.65827049999999,2.5927115464258477,0.4733621996938465,0.004897275703829675,95.73048058860005,97.58606041139993
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 8!N!static_only: true!N!,190.6968582666667,8.240143715484303,1.5044375300183948,0.007889157397205878,187.74816070783066,193.64555582550275
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 8!N!static_only: false!N!,160.71212240000003,15.141693333049997,2.764482332445689,0.017201454944170958,155.29373702840647,166.13050777159359
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 16!N!static_only: true!N!,366.26258613333323,37.447992095633374,6.837036668017852,0.018667035419033806,352.8619942640182,379.66317800264824
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 16!N!static_only: false!N!,344.8992044333333,29.158022707728907,5.323502256423662,0.015434950814601427,334.4651400107429,355.3332688559237
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 24!N!static_only: true!N!,578.1752700000001,19.965983062995694,3.645273102122944,0.00630478903416769,571.0305347198391,585.320005280161
AKKA,messages_per_pair: 1000!N!pipeline_size: 10!N!parallelism: 24!N!static_only: false!N!,552.0036508000001,25.48399970825504,4.6527204985554524,0.008428785736855949,542.8843186228314,561.1229829771687
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 1!N!static_only: true!N!,25.20122623333333,1.2151860873078086,0.22186161052830966,0.00880360377999608,24.766377476697844,25.636074989968815
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 1!N!static_only: false!N!,24.771129033333334,1.2428829876341445,0.22691834955554513,0.0091605977769601,24.326369068204468,25.2158889984622
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 2!N!static_only: true!N!,47.897991,2.0804042358137833,0.37982810956150204,0.00792993822144862,47.15352790525945,48.64245409474054
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 2!N!static_only: false!N!,47.76008116666666,1.840195682571475,0.335972228522671,0.007034582444494611,47.101575598762224,48.41858673457109
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 4!N!static_only: true!N!,92.90732893333332,2.8883957229901736,0.5273464974943871,0.005676048418879746,91.87372979824431,93.94092806842232
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 4!N!static_only: false!N!,98.65394343333334,9.029754689380155,1.648600110703855,0.016710939809698712,95.42268721635378,101.8851996503129
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 8!N!static_only: true!N!,185.9573831,5.3667765542674815,0.9798348599540493,0.005269136635608255,184.03690677449006,187.8778594255099
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 8!N!static_only: false!N!,188.0925637666667,4.136676385657067,0.7552503231744385,0.0040153119722018595,186.6122731332448,189.5728544000886
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 16!N!static_only: true!N!,350.3151624666667,26.120619359801445,4.768950813123134,0.013613315448705166,340.9680188729454,359.66230606038806
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 16!N!static_only: false!N!,411.21347249999997,101.26766166354692,18.488860879641926,0.0449617099538049,374.9753051759018,447.45163982409815
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 24!N!static_only: true!N!,547.8924167666665,64.79822017088088,11.830482291259239,0.021592710410331416,524.7046714757985,571.0801620575346
AKKA,messages_per_pair: 1000!N!pipeline_size: 100!N!parallelism: 24!N!static_only: false!N!,568.9376086999999,16.441185633824244,3.00173608125847,0.005276037363951592,563.0542059807333,574.8210114192666
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 1!N!static_only: true!N!,32.38683653333332,1.510755996565518,0.27582504606837716,0.008516578820055219,31.846219443039303,32.92745362362734
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 1!N!static_only: false!N!,32.42872333333334,2.089903716330464,0.38156246948269096,0.01176618843611659,31.680860893147262,33.17658577351941
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 2!N!static_only: true!N!,64.75021499999998,8.198249492613517,1.4967887263865687,0.023116351449745286,61.81650909628231,67.68392090371766
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 2!N!static_only: false!N!,51.9935707,5.756228871115324,1.0509387996241202,0.020212860657098902,49.93373065273673,54.05341074726327
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 4!N!static_only: true!N!,111.16056180000002,15.2886585047559,2.7913143790160033,0.025110653759002528,105.68958561712866,116.6315379828714
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 4!N!static_only: false!N!,85.53769516666668,11.161133519654005,2.037734865347176,0.023822653408847802,81.54373483058622,89.53165550274714
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 8!N!static_only: true!N!,182.2588855666667,12.503686169186262,2.282850322276224,0.012525317024618824,177.7844989350053,186.73327219832808
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 8!N!static_only: false!N!,171.08270956666667,8.66245538803628,1.5815407398032124,0.00924430495524111,167.98288971665238,174.18252941668095
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 16!N!static_only: true!N!,418.31298393333327,69.00615137530426,12.59874190495676,0.030117979572359215,393.619449799618,443.00651806704855
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 16!N!static_only: false!N!,388.7338455666666,71.3280701975655,13.022664343506197,0.0335002071263508,363.2094234533945,414.25826767993874
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 24!N!static_only: true!N!,503.82219716666685,39.072234127608134,7.13358133460472,0.014158926253590404,489.8403777508416,517.8040165824921
AKKA,messages_per_pair: 1000!N!pipeline_size: 1000!N!parallelism: 24!N!static_only: false!N!,485.47503653333337,32.5936435130934,5.950757927801061,0.012257598187321984,473.8115509948433,497.13852207182345
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 1!N!static_only: true!N!,234.29742393333333,16.70722032765956,3.050307148889331,0.013018952994366943,228.31882192151025,240.27602594515642
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 1!N!static_only: false!N!,238.04647903333327,12.512269613066819,2.2844174375543775,0.009596518490132737,233.56902085572668,242.52393721093986
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 2!N!static_only: true!N!,464.47597913333334,20.46922366803392,3.7371518458669386,0.008045952888328257,457.1511615154341,471.80079675123255
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 2!N!static_only: false!N!,434.1321655999999,31.34882358882362,5.723485943616251,0.013183740798625249,422.91413315051204,445.35019804948774
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 4!N!static_only: true!N!,904.9758042666668,70.18384130947425,12.813757685853988,0.014159226827326525,879.860839202393,930.0907693309407
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 4!N!static_only: false!N!,767.5570981,51.360086467822114,9.377025971280668,0.012216714553865016,749.1781271962899,785.93606900371
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 8!N!static_only: true!N!,1752.3861306333333,167.90900120390313,30.655849189179946,0.01749377528918273,1692.3006662225407,1812.471595044126
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 8!N!static_only: false!N!,1813.5499630333331,73.43655412090612,13.407619079156415,0.007393024373439874,1787.2710296381865,1839.8288964284798
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 16!N!static_only: true!N!,3361.919838200001,238.63197706164908,43.56803892624019,0.012959273576721232,3276.52648190457,3447.3131944954316
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 16!N!static_only: false!N!,3508.7188072000004,143.56200285771166,26.2107157885966,0.00747016709769144,3457.345804254351,3560.0918101456496
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 24!N!static_only: true!N!,5112.546888066668,338.0433676750665,61.71799263021554,0.01207186828433264,4991.579622511445,5233.51415362189
AKKA,messages_per_pair: 10000!N!pipeline_size: 10!N!parallelism: 24!N!static_only: false!N!,5092.684993400001,418.1611472859311,76.34543101358155,0.014991194450967105,4943.047948613381,5242.322038186621
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 1!N!static_only: true!N!,228.54304096666658,12.77438738437278,2.332273376243463,0.010204963434365211,223.9717851492294,233.11429678410377
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 1!N!static_only: false!N!,236.9880844333334,6.946610306613758,1.2682717210434111,0.0053516265346251445,234.5022718600883,239.47389700657848
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 2!N!static_only: true!N!,438.9079579666667,17.057624885193363,3.114281975693958,0.0070955240595807914,432.8039652943065,445.01195063902685
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 2!N!static_only: false!N!,445.1880275666667,12.169383405935777,2.2218152674533576,0.004990734543328755,440.8332696424581,449.54278549087525
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 4!N!static_only: true!N!,898.4777877333332,36.528474038680635,6.669156407409074,0.007422728194799256,885.4062411748115,911.549334291855
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 4!N!static_only: false!N!,825.2373089999999,81.52723721773663,14.884768958409689,0.018036955910835692,796.0631618415168,854.4114561584829
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 8!N!static_only: true!N!,1690.3396339666665,184.45790300563198,33.67725146209487,0.019923363793503162,1624.3322211009606,1756.3470468323724
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 8!N!static_only: false!N!,1649.1494691666667,131.22777664864486,23.958804480570826,0.014527976346908975,1602.1902123847478,1696.1087259485855
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 16!N!static_only: true!N!,3652.6133122666665,734.7946999658467,134.15454410217825,0.036728372984800646,3389.670405826397,3915.556218706936
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 16!N!static_only: false!N!,3624.600832266667,272.5642501341523,49.76319605598524,0.013729290026362851,3527.064967996936,3722.136696536398
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 24!N!static_only: true!N!,5505.115169266666,871.6652781132544,159.14357847221453,0.02890831046744731,5193.193755461126,5817.036583072207
AKKA,messages_per_pair: 10000!N!pipeline_size: 100!N!parallelism: 24!N!static_only: false!N!,5177.022379533333,630.2498304328534,115.06734966395992,0.022226550559036277,4951.490374191972,5402.554384874695
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 1!N!static_only: true!N!,235.14611800000003,4.835397609321858,0.8828187817107114,0.003754341297315022,233.41579318784704,236.87644281215302
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 1!N!static_only: false!N!,208.79351733333334,20.22832447959054,3.693169872668563,0.01768814434392862,201.55490438290295,216.03213028376373
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 2!N!static_only: true!N!,537.2318922333333,205.4905485377672,37.517269596081775,0.06983440510227022,463.698043825013,610.7657406416536
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 2!N!static_only: false!N!,423.6949330999999,86.0018529559025,15.70171828373005,0.03705901831029013,392.919565263889,454.4703009361108
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 4!N!static_only: true!N!,897.9472532666667,29.353423489972094,5.359177395153245,0.005968254121449726,887.4432655721664,908.4512409611671
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 4!N!static_only: false!N!,833.2605782333334,40.30973380094726,7.359516829935758,0.008832191300276434,818.8359252466593,847.6852312200075
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 8!N!static_only: true!N!,1683.8038702999997,104.43078386558669,19.066365340376127,0.01132338847574873,1646.4337942328625,1721.173946367137
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 8!N!static_only: false!N!,1706.9384349333336,154.05733723286482,28.126892917206856,0.01647797737843157,1651.8097248156082,1762.067145051059
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 16!N!static_only: true!N!,3724.436826600001,1196.808639483206,218.50636295400665,0.05866829620882006,3296.164355210148,4152.709297989854
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 16!N!static_only: false!N!,3535.045641400001,609.7046184036465,111.31632430491887,0.031489359854724175,3316.86564576236,3753.2256370376417
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 24!N!static_only: true!N!,5434.943172466667,1127.5548910148048,205.86241621136256,0.03787756553817493,5031.452836692397,5838.433508240938
AKKA,messages_per_pair: 10000!N!pipeline_size: 1000!N!parallelism: 24!N!static_only: false!N!,5412.729033766667,1305.032582779054,238.2652612891053,0.0440194326748514,4945.729121640021,5879.728945893314
